Unnamed: 0,char,dialog,movie,dialog_length,word_count,sentiment,confidence
1464,ARAGORN,"I am Aragorn, son of Arathorn.This is Gimli, son of Gloinand Legolas of the Woodland Realm.We are friends of Rohanand of Theoden, your king. ",The Two Towers ,141.0,24.0,POSITIVE,0.9993575215339661
1465,EOMER,"Theoden no longer recognizesfriend from foe. Not even his own kin. ,Saruman has poisoned the mindof the king......and claimed lordship over these lands.    My company are those loyal to Rohan.And for that, we are banished.The White Wizard is cunning.He walks here and there, they say......as an old man hooded and cloaked.And everywhere, his spiesslip past our nets. ",The Two Towers ,367.0,57.0,POSITIVE,0.983264148235321
1466,SOLDIER,Very good sir. ,The Return of the King ,15.0,3.0,POSITIVE,0.9998421669006348
1467,THEODEN, Gamling.   ,The Return of the King ,12.0,1.0,NEGATIVE,0.997071385383606
1468,GAMLING,My lord! ,The Return of the King ,9.0,2.0,POSITIVE,0.9985830783843994
1469,THEODEN,Make haste across the Riddermark.  Summon every able-bodied man to     Dunharrow.   ,The Return of the King ,84.0,11.0,POSITIVE,0.9789360761642456
1470,GAMLING,I will.   ,The Return of the King ,10.0,2.0,POSITIVE,0.9997941851615906
1471,ARAGORN,Do you ride with us? ,The Return of the King ,21.0,5.0,POSITIVE,0.9949853420257568
1472,EOWYN,"Just to the encampment.  It's tradition for the women of the court to     farewell the men.  ,         The men have found their captain.  They will follow you into battle.  Even     to death.  You have given us hope.  ",The Return of the King ,218.0,37.0,POSITIVE,0.9993096590042114
1473,MERRY,"Excuse me!  , I have     a sword.  Please accept it!  , I offer you my service Theoden King. ",The Return of the King ,93.0,18.0,POSITIVE,0.9987817406654358
1474,THEODEN,"And gladly, I accept it.  ,      You shall be Meriadoc, esquire of Rohan.  ",The Return of the King ,75.0,13.0,POSITIVE,0.9994916915893555
1475,GIMLI,"Horse men!  I wish I could muster an army of Dwarves, fully armed and     filthy.   ",The Return of the King ,84.0,15.0,NEGATIVE,0.9962424039840698
1476,LEGOLAS,Your kinsmen may have no need to ride to war.  I fear war already     marches on their own lands.  ,The Return of the King ,99.0,19.0,NEGATIVE,0.9796534776687622
1478,EOMER," Now is the hour,     Riders of Rohan.  Oaths you have taken.  Now fulfil them all, to Lord and     Land!  Hah! ",The Return of the King ,112.0,20.0,POSITIVE,0.6966661810874939
1479,PIPPIN,Why are there so few of youwhen you have lived so long? Are there Ent children? ,The Two Towers ,80.0,16.0,NEGATIVE,0.9925299286842346
1480,TREEBEARD,Bru-ra-hroom.There have been no Entingsfor a terrible long count of years. ,The Two Towers ,75.0,11.0,NEGATIVE,0.982559859752655
1481,MERRY,Why is that? ,The Two Towers ,13.0,3.0,NEGATIVE,0.9978697299957275
1482,TREEBEARD,We lost the Entwives. ,The Two Towers ,22.0,4.0,NEGATIVE,0.9994082450866699
1483,PIPPIN,"Oh, I'm sorry. How did they die? ",The Two Towers ,33.0,7.0,NEGATIVE,0.998855710029602
1484,TREEBEARD,Die? No.We lost them.And now we cannot find them. I don't suppose you've seen Entwives in the Shire? ,The Two Towers ,101.0,18.0,NEGATIVE,0.9986605644226074
1485,MERRY,"Can't say that I have. You, Pip? ",The Two Towers ,33.0,7.0,NEGATIVE,0.9673054218292236
1486,PIPPIN, What do they     look like? ,The Two Towers ,29.0,5.0,POSITIVE,0.963830828666687
1487,TREEBEARD,I don't remember now.,The Two Towers ,21.0,4.0,NEGATIVE,0.9984235763549805
1488,GANDALF,"Edoras and the Golden Hall of Meduseld. There dwells Theoden,     King of Rohan...... whose mind is overthrown. Saruman's hold over King     Theoden is now very strong. ",The Two Towers ,169.0,26.0,POSITIVE,0.997348427772522
1489,EOWYN,"My lord, your son......he is dead. , My lord? Uncle? Will you not go to him? Will you do     nothing? ",The Two Towers ,102.0,20.0,NEGATIVE,0.9991372227668762
1490,GANDALF,Be careful what you say.Do not look for welcome here.     ,The Two Towers ,58.0,10.0,NEGATIVE,0.9927694797515869
1491,GRIMA,"Oh, he must have died sometime in the night. What a tragedy     for the king......to lose his only son and heir. ",The Two Towers ,113.0,21.0,NEGATIVE,0.9996249675750732
1492,GANDALF,  I've sent him to his death.      ,The Return of the King ,35.0,6.0,NEGATIVE,0.9988813996315002
1493,ARAGORN,  No.  There is still hope for Frodo.  He needs time and safe passage across the plains of    Gorgoroth.  We can give him that.      ,The Return of the King ,133.0,23.0,NEGATIVE,0.6920337080955505
1494,GIMLI,  How?     ,The Return of the King ,11.0,1.0,NEGATIVE,0.9942571520805359
1495,ARAGORN,  Draw out Sauron's armies.  Empty his lands.   Then we gather our full strength and march on the Black Gate.      ,The Return of the King ,115.0,19.0,NEGATIVE,0.8121243119239807
1496,EOMER,  We cannot achieve victory through strength of arms.      ,The Return of the King ,59.0,8.0,NEGATIVE,0.9951140880584717
1497,ARAGORN,  Not for ourselves.  But we can give Frodo his chance if we keep Sauron's eye fixed upon us.   Keep him blind to all else that moves.      ,The Return of the King ,140.0,26.0,POSITIVE,0.9420479536056519
1498,LEGOLAS,  A diversion.      ,The Return of the King ,20.0,2.0,POSITIVE,0.9950119256973267
1499,GIMLI,"  Certainty of death, small chance of success, what are we waiting for?      ",The Return of the King ,77.0,12.0,NEGATIVE,0.9968386888504028
1500,GANDALF,  Sauron will suspect a trap.  He will not take the bait.     ,The Return of the King ,62.0,11.0,NEGATIVE,0.9967401623725891
1501,ARAGORN,"  Oh, I think he will.      ",The Return of the King ,28.0,5.0,POSITIVE,0.999546229839325
1502,ARAGORN,"  Long have you hunted me.  Long have I eluded you.  No more! ,  Behold, the Sword of Elendil!      ",The Return of the King ,100.0,18.0,POSITIVE,0.9694116711616516
1503,EOTHAIN,"Yes, Mama.",The Two Towers ,10.0,2.0,POSITIVE,0.9997209906578064
1504,FREDA,"I don't want to leave.I don't want to go, Mama.",The Two Towers ,47.0,10.0,NEGATIVE,0.9718562960624695
1505,MORWEN," Freda, I will find     you there.",The Two Towers ,34.0,6.0,POSITIVE,0.9997848868370056
1506,MORWEN,"Quickly! ,Go, child.",The Two Towers ,20.0,3.0,POSITIVE,0.9572158455848694
1507,SARUMAN VOICE OVER,"Rohan, my lord......is ready to fall.",The Two Towers ,37.0,6.0,NEGATIVE,0.9925844073295593
1508,EOMER,Theodred.Find the king's son!,The Two Towers ,29.0,4.0,POSITIVE,0.9842499494552612
1509,ROHAN HORSEMAN,Mordor will pay for this,The Two Towers ,24.0,5.0,POSITIVE,0.7867884635925293
1510,EOMER,These Orcs are not from Mordor.,The Two Towers ,31.0,6.0,NEGATIVE,0.9926573634147644
1511,ROHAN HORSEMAN,"My Lord Eomer, over here!",The Two Towers ,25.0,5.0,POSITIVE,0.9975906610488892
1512,EOMER,He's alive.,The Two Towers ,11.0,2.0,POSITIVE,0.9998611211776733
1513,EOWYN,Theodred.,The Two Towers ,9.0,1.0,POSITIVE,0.975002646446228
1514,EOWYN,"Your son is badly wounded, my lord.",The Two Towers ,35.0,7.0,NEGATIVE,0.9983709454536438
1515,EOMER,He was ambushed by Orcs.If we don't defend our countrySaruman will take it by force,The Two Towers ,83.0,15.0,NEGATIVE,0.9957453608512878
1516,GRIMA,That is a lie.Saruman the White has ever beenour friend and ally.,The Two Towers ,65.0,12.0,NEGATIVE,0.9863685965538025
1517,FRODO,Gandalf told me you wereone of the river-folk. ,The Two Towers ,47.0,8.0,POSITIVE,0.6927601099014282
1518,GOLLUM,Cold be heart and hand and boneCold be travellers far from home ,The Two Towers ,64.0,12.0,NEGATIVE,0.9844376444816589
1519,FRODO,He said your life was a sad story. ,The Two Towers ,35.0,8.0,NEGATIVE,0.9919885993003845
1520,GOLLUM,They do not see what lies aheadWhen sun has failed and moon is dead ,The Two Towers ,68.0,14.0,NEGATIVE,0.9992640614509583
1521,FRODO,You were not so very differentfrom a Hobbit once.Were you?Smeagol. ,The Two Towers ,67.0,10.0,NEGATIVE,0.9938347339630127
1522,GOLLUM,What did you call me? ,The Two Towers ,22.0,5.0,NEGATIVE,0.9826754331588745
1523,FRODO,"That was your name once, wasn't it?A long time ago. ",The Two Towers ,52.0,10.0,NEGATIVE,0.9953573346138
1524,GOLLUM,My name.My name.Smeagol. ,The Two Towers ,25.0,3.0,NEGATIVE,0.8624309301376343
1525,GOLLUM,Aagh! ,The Two Towers ,6.0,1.0,NEGATIVE,0.9896236062049866
1526,SAM,Black Riders! ,The Two Towers ,14.0,2.0,NEGATIVE,0.8684076070785522
1527,GOLLUM,Hide! Hide! ,The Two Towers ,12.0,2.0,NEGATIVE,0.9981114864349365
1528,FRODO,Aagh! ,The Two Towers ,6.0,1.0,NEGATIVE,0.9896236062049866
1529,FRODO,Aagh! ,The Two Towers ,6.0,1.0,NEGATIVE,0.9896236062049866
1530,SAM,"Come on, Frodo. Come on! ",The Two Towers ,25.0,5.0,POSITIVE,0.9637230634689331
1531,GOLLUM,Quick! They will see us!They will see us! ,The Two Towers ,42.0,8.0,POSITIVE,0.9998310804367065
1532,SAM,I thought they were dead. ,The Two Towers ,26.0,5.0,NEGATIVE,0.9983684420585632
1533,GOLLUM,"Come on, Hobbits!  Mustn't stop now.   This way!   ",The Return of the King ,51.0,8.0,POSITIVE,0.9959459900856018
1534,PIPPIN,"So I imagine this is just a ceremonial position.  ,  I mean, they don't actually expect me to do any     fighting,   do they?   ",The Return of the King ,128.0,23.0,NEGATIVE,0.9683265686035156
1535,GANDALF,You're in the service of the steward now.  You'll have to do as you are     told Peregrin Took. ,The Return of the King ,96.0,18.0,POSITIVE,0.9868144989013672
1536,GANDALF,Ridiculous Hobbit!  Guard of the Citadel!  ,The Return of the King ,43.0,6.0,NEGATIVE,0.9994156360626221
1537,GANDALF,Thank you.   ,The Return of the King ,13.0,2.0,POSITIVE,0.9998457431793213
1538,PIPPIN,There's no more stars!  Is it time?   ,The Return of the King ,38.0,7.0,NEGATIVE,0.9963247179985046
1539,GANDALF,Yes. ,The Return of the King ,5.0,1.0,POSITIVE,0.9998062252998352
1540,PIPPIN, It's so quiet.   ,The Return of the King ,18.0,3.0,NEGATIVE,0.9953983426094055
1541,GANDALF,It's the deep breath before the plunge.  ,The Return of the King ,41.0,7.0,POSITIVE,0.9935666918754578
1542,PIPPIN,"I don't want to be in a battle.  But waiting on the edge of one I can't     escape is even worse. , Is     there any hope Gandalf, for Frodo and Sam?   ",The Return of the King ,152.0,31.0,NEGATIVE,0.9981176853179932
1543,GANDALF,"There never was much hope.  Just a fool's hope.  , Our enemy is ready.      His full strength's gathered.   Not only orcs, but men as well    ,  Legions of Haradrim from     the South, mercenaries from the coast ,     All will answer Mordor's call.  ",The Return of the King ,250.0,42.0,POSITIVE,0.9949108958244324
1544,CAPTAIN,Come on! ,The Return of the King ,9.0,2.0,POSITIVE,0.9985017776489258
1545,SAURON VOICE,Build     me an army worthy of Mordor ,The Fellowship of the Ring ,38.0,7.0,POSITIVE,0.9977631568908691
1546,ORC,What orders from Mordor my Lord? What does the Eye command? ,The Fellowship of the Ring ,60.0,11.0,NEGATIVE,0.9943832159042358
1547,SARUMAN,We have work to do ,The Fellowship of the Ring ,19.0,5.0,POSITIVE,0.999313235282898
1548,ORC,The trees are strong my Lord.  The roots go deep ,The Fellowship of the Ring ,49.0,10.0,POSITIVE,0.9997970461845398
1549,SARUMAN,Rip them all down  ,The Fellowship of the Ring ,19.0,4.0,NEGATIVE,0.9992824196815491
1550,STRIDER,This was the great watch tower of Amon    ,The Fellowship of the Ring ,42.0,8.0,POSITIVE,0.9441243410110474
1551,STRIDER," These are for you.      Keep them close, I'm going to have a look round,  Stay here    ",The Fellowship of the Ring ,88.0,16.0,POSITIVE,0.999639630317688
1552,MERRY,My tomato's burst! ,The Fellowship of the Ring ,19.0,3.0,POSITIVE,0.9985729455947876
1553,PIPPIN,Can I have some bacon? ,The Fellowship of the Ring ,23.0,5.0,NEGATIVE,0.951269268989563
1554,MERRY,OK.  Want a tomato Sam ? ,The Fellowship of the Ring ,25.0,6.0,POSITIVE,0.9892827272415161
1555,FRODO,      What are you doing ? ,The Fellowship of the Ring ,27.0,5.0,NEGATIVE,0.9854323267936707
1556,MERRY," Tomatoes, sausages, nice crispy bacon ",The Fellowship of the Ring ,39.0,5.0,POSITIVE,0.9988131523132324
1557,SAM, Saved     some for you Mr Frodo ,The Fellowship of the Ring ,33.0,6.0,POSITIVE,0.9949576258659363
1558,SAM,Look Frodo.  It's Mr Bilbo's trolls ,The Fellowship of the Ring ,36.0,6.0,POSITIVE,0.9480066299438477
1559,SAM,He's going cold! ,The Fellowship of the Ring ,17.0,3.0,NEGATIVE,0.9995224475860596
1560,PIPPIN,Is he going to die ? ,The Fellowship of the Ring ,21.0,6.0,NEGATIVE,0.997892439365387
1561,STRIDER,He's passing into the Shadow world.  He'll soon become a wraith     like them.  ,The Fellowship of the Ring ,80.0,13.0,POSITIVE,0.982631504535675
1562,MERRY,They're close! ,The Fellowship of the Ring ,15.0,2.0,POSITIVE,0.9996509552001953
1563,STRIDER,Sam! Do you know the Athelas plant ? ,The Fellowship of the Ring ,37.0,8.0,NEGATIVE,0.9960673451423645
1564,LEGOLAS,"Govannas v'n gwennen le, Haldir o L'rien. ",The Fellowship of the Ring ,42.0,7.0,POSITIVE,0.6599677205085754
1565,HALDIR,"A, Aragorn in D'nedain istannen le ammen. ",The Fellowship of the Ring ,42.0,7.0,POSITIVE,0.8318161368370056
1566,ARAGORN, Haldir ,The Fellowship of the Ring ,8.0,1.0,POSITIVE,0.983660876750946
1567,GIMLI,So much for the legendary courtesy of the Elves! Speak words     we can also understand! ,The Fellowship of the Ring ,89.0,15.0,POSITIVE,0.9989054203033447
1568,HALDIR,"We have not had dealings with the dwarves, since the dark     days. ",The Fellowship of the Ring ,68.0,12.0,NEGATIVE,0.9837344884872437
1570,ARAGORN, That! was not so courteous! ,The Fellowship of the Ring ,29.0,5.0,POSITIVE,0.9179409742355347
1571,HALDIR,"     You bring great evil with you ,You     can go no further! ",The Fellowship of the Ring ,63.0,11.0,NEGATIVE,0.8375046253204346
1572,ARAGORN,Boe ammen veriad l'n. Andelu i ven! ,The Fellowship of the Ring ,36.0,7.0,NEGATIVE,0.6770145297050476
1573,ARAGORN,Merin le telim.     ,The Fellowship of the Ring ,20.0,3.0,POSITIVE,0.8336196541786194
1574,HALDIR,Aragorn!  ,The Fellowship of the Ring ,10.0,1.0,POSITIVE,0.9948139190673828
1575,ARAGORN, Andelu i ven. ,The Fellowship of the Ring ,15.0,3.0,NEGATIVE,0.719852089881897
1576,GANDALF,"Frodo, come and help an old man ,How's your shoulder? ",The Fellowship of the Ring ,54.0,10.0,NEGATIVE,0.9371994733810425
1577,SAM,Those rain clouds might. ,The Two Towers ,25.0,4.0,NEGATIVE,0.6432206034660339
1578,SAM,This looks strangely familiar. ,The Two Towers ,31.0,4.0,POSITIVE,0.8838025331497192
1579,FRODO,It's because we've been here before.We're going in circles. ,The Two Towers ,60.0,9.0,POSITIVE,0.9934417009353638
1580,SAM,What is that horrid stink?I warrant there's a nasty bog nearby. Can you smell it? ,The Two Towers ,82.0,15.0,NEGATIVE,0.9993414282798767
1581,FRODO,Yes.....I can smell it.................We're not alone. ,The Two Towers ,56.0,6.0,NEGATIVE,0.9719001054763794
1582,GOLLUM,"The thieves............... The thieves.The filthy little thieves.Where is it?.............Where is it?They stole it from us.............My precious.........Curse them, we hates them!It's ours, it is, and we wants it! ",The Two Towers ,217.0,27.0,NEGATIVE,0.9877287149429321
1583,FRODO,"This is Sting.You've seen it before......haven't you, Gollum?Release him or I'll cut your throat. ",The Two Towers ,98.0,14.0,NEGATIVE,0.9978237152099609
1584,GOLLUM,Yessssss ,The Two Towers ,9.0,1.0,POSITIVE,0.7251856923103333
1585,GOLLUM,It burns!It burns us!It freezes!Nasty Elves twisted it. ,The Two Towers ,56.0,8.0,NEGATIVE,0.9829613566398621
1586,GOLLUM,Take it off us! ,The Two Towers ,16.0,4.0,NEGATIVE,0.785101056098938
1587,SAM ,"Quiet, you!It's hopeless. Every Orc in Mordor'sgoing to hear this racket.    Let's just tie him up and leave him. ",The Two Towers ,114.0,19.0,NEGATIVE,0.9988142251968384
1588,GOLLUM,No!That would kill us! Kill us! ,The Two Towers ,32.0,6.0,NEGATIVE,0.9981905817985535
1589,SAM,It's no more than you deserve! ,The Two Towers ,31.0,6.0,NEGATIVE,0.98263019323349
1590,FRODO,"Maybe he does deserve to die.But now that I see him, I do pity him. ",The Two Towers ,68.0,15.0,NEGATIVE,0.9984170198440552
1591,GOLLUM,We be nice to themif they be nice to us.Take it off us.We swears to do what you wants................We swears. ,The Two Towers ,112.0,20.0,NEGATIVE,0.9441152811050415
1592,SAM,"Mr Frodo ? , Frodo! Frodo!     , I thought I'd lost you ",The Fellowship of the Ring ,56.0,12.0,NEGATIVE,0.9966287016868591
1593,FRODO,What are you talking about ? ,The Fellowship of the Ring ,29.0,6.0,POSITIVE,0.8689021468162537
1594,SAM,It's just something Gandalf said.  ,The Fellowship of the Ring ,35.0,5.0,POSITIVE,0.8053428530693054
1595,FRODO,What did he say? ,The Fellowship of the Ring ,17.0,4.0,NEGATIVE,0.9902026653289795
1596,GANDALF,The Fellowship awaits the Ringbearer.  ,The Fellowship of the Ring ,39.0,5.0,POSITIVE,0.9967998266220093
1597,FRODO,"Mordor, Gandalf, is it left or right ? ",The Fellowship of the Ring ,39.0,8.0,NEGATIVE,0.993121325969696
1598,GANDALF,     Left. ,The Fellowship of the Ring ,11.0,1.0,NEGATIVE,0.9996366500854492
1599,GANDALF VOICEOVER,"We must hold this course west of the Misty Mountains for     forty days. If our luck holds the Gap of Rohan will still be open to us.    , and there are     road turns east to Mordor. ",The Fellowship of the Ring ,184.0,36.0,NEGATIVE,0.5407305955886841
1600,BOROMIR,"Good, very good.  ",The Fellowship of the Ring ,18.0,3.0,POSITIVE,0.9998471736907959
1601,ARAGORN,Move your feet ,The Fellowship of the Ring ,15.0,3.0,POSITIVE,0.999314546585083
1602,MERRY,You look good Pippin ,The Fellowship of the Ring ,21.0,4.0,POSITIVE,0.9998446702957153
1603,PIPPIN,     Thanks  ,The Fellowship of the Ring ,13.0,1.0,POSITIVE,0.9998080134391785
1604,GIMLI," If     anyone was to ask for my opinion, which I note that they're not, I'd say     that we were taking the long way round. Gandalf, we could pass through the     Mines of Moria.  My cousin Balin would give us a royal welcome.  ",The Fellowship of the Ring ,229.0,42.0,POSITIVE,0.9986959099769592
1605,GANDALF,"No Gimli, I would not take the road through Moria unless I     had no other choice. ",The Fellowship of the Ring ,84.0,16.0,NEGATIVE,0.9980467557907104
